기간,국가명,수출건수,수출금액,수입건수,수입금액,무역수지
2015.03,아프카니스탄,159,"8,466",4,2,"8,464"
2015.03,불가리아,328,"8,212",470,"7,626",586
2015.03,모잠비크,83,"7,859",6,314,"7,546"
2015.03,베네주엘라,153,"6,366",23,74,"6,292"
2015.03,트리니다드 토바고,110,"6,120",14,766,"5,355"
2015.03,세네갈,123,"6,067",65,"3,067","3,000"
2015.03,파푸아 뉴기니,107,"5,874",25,"2,316","3,558"
2015.03,세르비아,128,"5,044",73,"26,582","-21,538"
2015.03,괌,311,"4,635",9,135,"4,500"
2015.03,베라루스,88,"4,302",48,"8,848","-4,547"
2015.03,조지아,133,"4,161",20,341,"3,819"
2015.03,기니,64,"3,925",74,"3,699",226
2015.03,아이슬란드,34,"3,805",78,"2,042","1,763"
2015.03,사모아,20,"3,597",1,18,"3,579"
2015.03,가이아나,43,"3,592",5,189,"3,403"
2015.03,몰타,267,"3,574",213,"26,774","-23,200"
2015.03,에스토니아,215,"3,388",165,"14,348","-10,960"
2015.03,불령 리유니온 코모도 제도,41,"3,294",1,0,"3,294"
2015.03,콩고민주공화국,51,"3,252",51,"30,141","-26,889"
2015.03,아이티,101,"3,222",25,32,"3,191"
2015.03,잠비아,80,"3,201",21,"26,085","-22,884"
2015.03,모리셔스,167,"3,188",27,513,"2,676"
2015.03,말라위,29,"2,767",4,902,"1,865"
2015.03,베닝,53,"2,738",5,577,"2,161"
2015.03,콩고,48,"2,501",20,"3,070",-569
2015.03,타지크,179,"2,456",0,0,"2,456"
2015.03,카메룬,69,"2,411",18,133,"2,278"
2015.03,쿠바,71,"2,275",10,934,"1,341"
2015.03,네팔,125,"2,239",32,111,"2,129"
2015.03,세이쉘,54,"2,232",12,826,"1,406"
2015.03,우간다,54,"1,949",15,52,"1,897"
2015.03,버뮤다,13,"1,827",0,0,"1,827"
2015.03,사이프러스,113,"1,798",32,601,"1,197"
2015.03,짐바브웨,47,"1,720",10,317,"1,404"
2015.03,마다카스카르,70,"1,699",45,"11,346","-9,646"
2015.03,자마이카,51,"1,693",14,442,"1,252"
2015.03,보스니아-헤르체고비나,22,"1,471",47,467,"1,005"
2015.03,네덜란드 열도,41,"1,432",1,4,"1,429"
2015.03,룩셈부르그,77,"1,414",163,"3,879","-2,464"
2015.03,부르키나 파소,15,"1,413",7,562,851
2015.03,바하마,34,"1,314",4,5,"1,308"
2015.03,알바니아,33,"1,239",43,120,"1,119"
2015.03,가봉,29,"1,188",5,"76,961","-75,773"
2015.03,아메리칸 사모아,12,"1,055",2,274,781
2015.03,부룬디,4,"1,039",0,0,"1,039"
2015.03,보츠와나,16,970,7,"25,344","-24,374"
2015.03,아루바,18,965,0,0,965
2015.03,루안다,25,958,1,97,860
2015.03,북마리아나 군도,108,939,3,1,938
2015.03,기타국,23,883,419,"3,205","-2,322"
2015.03,티모르,28,857,2,127,730
2015.03,수리남,25,723,4,243,480
2015.03,바베이도스,14,704,0,0,704
2015.03,시에라 리온,15,698,20,"1,183",-485
2015.03,리히텐슈타인,21,690,34,794,-104
2015.03,아르메니아,46,640,18,134,506
2015.03,모리타니,12,636,29,"5,087","-4,451"
2015.03,마세도니아,25,634,12,96,538
2015.03,불령 폴리네시아,47,615,0,0,615
2015.03,니제르,7,600,0,1,599
2015.03,벨리제,10,565,5,193,372
2015.03,과델로프,15,540,0,0,540
2015.03,영령 버진군도,3,524,0,0,524
2015.03,도미니카,13,473,0,0,473
2015.03,키리바티,23,447,2,"1,329",-881
2015.03,안티가 바부다,6,432,0,0,432
2015.03,마이크로네시아,40,418,2,78,340
2015.03,나미비아,20,411,13,681,-270
2015.03,몰도바,16,401,39,"1,471","-1,070"
2015.03,마티니크,9,393,0,0,393
2015.03,세인트 키츠 네비스,12,370,2,3,366
2015.03,몰디브,45,363,3,536,-173
2015.03,감비아,10,359,0,0,359
2015.03,에리트리아,3,300,0,0,300
2015.03,말리,11,284,3,"4,790","-4,507"
2015.03,적도 기니,7,282,2,"86,929","-86,647"
2015.03,세인트 루시아,8,280,4,0,280
2015.03,세인트 마틴,2,257,0,0,257
2015.03,팔라우,24,248,1,2,246
2015.03,소말리아,6,245,0,0,245
2015.03,지브랄타,24,243,0,0,243
2015.03,바누아투,30,231,8,201,31
2015.03,부탄,22,230,1,0,229
2015.03,영령 캐이맨 군도,8,224,2,0,224
2015.03,남수단,5,193,0,0,193
2015.03,그레나다,6,181,0,0,181
2015.03,레소토,2,166,0,0,165
2015.03,솔로몬 군도,6,145,5,630,-485
2015.03,불령 가이아나,7,136,1,29,107
2015.03,스와질랜드,19,135,15,"1,910","-1,775"
2015.03,세인트 빈센트 그레나딘,2,130,0,0,130
2015.03,메요트,1,93,0,0,93
2015.03,국제통화기금,3,85,0,0,85
2015.03,챠드,2,46,0,0,46
2015.03,안도라,3,35,1,6,29
2015.03,통가,3,33,3,60,-27
2015.03,스발비드 군도,1,32,0,0,32
2015.03,몬테네그로,3,32,1,0,32
2015.03,투발루,1,24,0,0,24
2015.03,카보 베르데,2,21,0,0,21
2015.03,미령 버진군도,1,16,1,5,11
2015.03,모나코,4,13,9,417,-404
2015.03,기네비소,2,12,1,38,-26
2015.03,산마리노,1,9,1,10,-1
2015.03,포클랜드 군도,5,5,0,0,5
2015.03,중앙아프리카공화국,1,2,2,21,-19
2015.03,코스 군도,0,0,1,0,0
2015.03,앙귈라,0,0,1,10,-10
2015.03,안타티카,0,0,2,585,-585
2015.03,세인트 바르탤르미,0,0,1,5,-5
2015.03,코모로스,0,0,0,7,-7
2015.03,몬트세라트,0,0,3,1,-1
2015.03,파로에 군도,1,0,0,0,0
2015.03,세인트 헬레나,0,0,0,0,0
2015.03,교황청,0,0,0,0,0
2015.03,피트카이른,0,0,0,5,-5
2015.03,니우에,0,0,1,10,-10
2015.03,나우르,0,0,1,1,-1
2015.03,노폴크 아일랜드,0,0,0,0,0
2015.03,토켈라우,0,0,3,10,-10
2015.03,투르크 & 카이코스 군도,0,0,2,7,-7
2015.03,그린랜드,1,0,13,365,-365
2015.04,중국,"116,226","11,477,196","274,021","7,648,402","3,828,793"
2015.04,미국,"74,127","5,990,270","490,644","3,842,049","2,148,222"
2015.04,홍콩,"31,788","2,734,401","13,500","110,121","2,624,280"
2015.04,베트남,"39,420","2,351,653","18,188","724,657","1,626,996"
2015.04,일본,"56,945","2,312,173","94,258","4,276,097","-1,963,925"
2015.04,싱가포르,"17,379","1,249,380","9,452","643,590","605,790"
2015.04,대만,"18,032","1,101,890","23,262","1,455,797","-353,907"
2015.04,인도,"16,111","977,237","7,669","367,308","609,929"
2015.04,사우디아라비아,"4,078","808,362",512,"2,010,796","-1,202,434"
2015.04,멕시코,"10,501","796,894","5,776","366,271","430,623"
2015.04,호주,"9,422","781,847","16,783","1,437,302","-655,455"
2015.04,필리핀,"9,692","776,250","7,584","293,721","482,529"
2015.04,인도네시아,"14,606","706,611","7,725","744,217","-37,606"
2015.04,브라질,"8,197","593,292","1,499","261,284","332,008"
2015.04,스위스,941,"548,383","4,249","226,204","322,179"
2015.04,영국,"6,876","546,226","22,882","429,955","116,271"
2015.04,아랍에미리트 연합,"7,307","543,228",603,"704,815","-161,588"
2015.04,라이베리아,42,"539,671",8,3,"539,667"
2015.04,독일,"12,904","532,784","123,239","1,737,494","-1,204,710"
2015.04,말레이시아,"11,688","526,118","11,309","708,523","-182,404"
2015.04,태국,"12,764","516,331","10,590","432,440","83,891"
2015.04,터키,"5,280","489,259","1,750","40,193","449,066"
2015.04,캐나다,"6,348","410,141","6,917","445,664","-35,523"
2015.04,러시아 연방,"5,833","360,818","1,592","905,928","-545,110"
2015.04,이란,"1,707","337,411",122,"202,113","135,298"
2015.04,이탈리아,"5,487","335,640","23,871","468,555","-132,915"
2015.04,프랑스,"4,894","326,022","13,438","505,683","-179,661"
2015.04,파나마,751,"324,388",95,"1,327","323,061"
2015.04,몰타,338,"306,949",146,"6,803","300,147"
2015.04,마샬군도,27,"297,381",4,10,"297,371"
2015.04,슬로바키아,"2,460","267,778",677,"18,221","249,557"
2015.04,덴마크,"1,036","247,890","2,611","119,027","128,863"
2015.04,이집트,"3,402","235,987",132,"26,190","209,798"
2015.04,네덜란드,"6,610","218,728","4,164","414,472","-195,743"
2015.04,폴란드,"5,562","204,391","1,501","73,793","130,597"
2015.04,스페인,"3,732","194,891","10,958","270,977","-76,086"
2015.04,벨기에,"1,792","189,688","2,391","112,849","76,839"
2015.04,칠레,"1,991","189,008","3,166","528,352","-339,344"
2015.04,체코공화국,"1,956","175,424","1,788","56,123","119,301"
2015.04,우즈베크,"1,219","152,613",47,"1,079","151,533"
2015.04,방글라데시,"2,958","139,861",852,"29,010","110,850"
2015.04,이라크,584,"135,710",12,"234,663","-98,953"
2015.04,남아프리카공화국,"2,100","113,137",558,"148,844","-35,707"
2015.04,슬로베니아,612,"108,615",318,"11,446","97,169"
2015.04,뉴질랜드,"1,830","108,481","14,832","107,629",852
2015.04,페루,"1,154","108,406",386,"92,939","15,468"
2015.04,콜롬비아,"1,285","93,119",386,"18,695","74,425"
2015.04,이스라엘,"2,118","91,153","1,531","72,689","18,464"
2015.04,요르단,"2,456","89,887",51,"9,282","80,605"
2015.04,쿠웨이트,760,"84,880",71,"665,623","-580,743"
2015.04,오만,429,"80,829",62,"251,503","-170,674"
2015.04,노르웨이,465,"79,838","2,196","273,139","-193,301"
2015.04,오스트리아,"2,467","78,541","2,863","104,259","-25,718"
2015.04,그리스,821,"72,241",276,"20,494","51,747"
2015.04,맨섬,1,"71,809",0,0,"71,809"
2015.04,파키스탄,"1,953","69,832",753,"34,603","35,229"
2015.04,아르헨티나,911,"67,704",335,"35,518","32,186"
2015.04,나이지리아,728,"67,511",113,"194,786","-127,275"
2015.04,헝가리,"1,600","60,972","1,578","62,700","-1,728"
2015.04,캄보디아,"2,300","59,357",479,"21,542","37,816"
2015.04,알제리,370,"58,302",8,"12,556","45,746"
2015.04,리비아,"4,127","58,057",22,"46,412","11,646"
2015.04,스웨덴,"1,396","51,124","3,124","133,597","-82,473"
2015.04,루마니아,946,"50,172","1,216","60,132","-9,960"
2015.04,카타르,562,"50,111",148,"1,566,777","-1,516,666"
2015.04,미얀마,"1,122","47,831",591,"44,993","2,838"
2015.04,에쿠아도르,515,"47,722",96,"4,360","43,362"
2015.04,피지,104,"43,323",16,297,"43,026"
2015.04,모로코,409,"42,925",298,"12,099","30,826"
2015.04,카자흐스탄,783,"39,404",55,"25,937","13,467"
2015.04,포루투갈,814,"35,223","1,609","24,507","10,716"
2015.04,아일랜드,392,"29,830","1,177","99,596","-69,766"
2015.04,앙골라,220,"27,764",6,936,"26,828"
2015.04,과테말라,670,"27,358",284,"15,086","12,272"
2015.04,핀란드,666,"27,230","1,369","96,079","-68,849"
2015.04,코스타리카,316,"25,986",398,"16,093","9,893"
2015.04,파라과이,193,"24,726",19,576,"24,150"
2015.04,리투아니아,303,"23,723",355,"4,592","19,131"
2015.04,몽골,"1,534","23,722",791,"5,259","18,463"
2015.04,우루과이,245,"23,333",72,"2,933","20,400"
2015.04,스리랑카,"1,116","23,088",432,"7,587","15,501"
2015.04,레바논,332,"19,898",45,"2,242","17,657"
2015.04,케냐,349,"19,725",75,"2,533","17,192"
2015.04,팔레스타인 해방기구,162,"19,645",0,0,"19,645"
2015.04,뉴 칼레도니아,91,"19,453",8,"7,166","12,287"
2015.04,수단,235,"18,427",12,"1,382","17,045"
2015.04,도미니카 공화국,520,"17,775",143,"7,265","10,510"
2015.04,우크라이나,499,"16,276",213,"57,388","-41,112"
2015.04,바레인,263,"15,517",78,"65,347","-49,830"
2015.04,가나,660,"15,353",41,"4,105","11,248"
2015.04,토고,38,"15,316",14,"1,387","13,929"
2015.04,푸에르토리코,142,"14,955",157,"19,576","-4,621"
2015.04,라오스,228,"14,137",45,"3,346","10,791"
2015.04,엘살바도르,168,"13,534",58,704,"12,830"
2015.04,니카라과,303,"11,583",41,975,"10,608"
2015.04,시리아,188,"10,899",3,11,"10,888"
2015.04,이디오피아,142,"10,427",113,"3,048","7,379"
2015.04,볼리비아,133,"10,378",27,"21,028","-10,650"
2015.04,온두라스,160,"9,522",93,"4,612","4,910"
2015.04,튀니지,181,"9,496",272,"2,828","6,668"
2015.04,파푸아 뉴기니,104,"9,309",20,"1,139","8,169"
2015.04,탄자니아,178,"8,941",15,"3,326","5,614"
2015.04,투르크멘,87,"8,818",0,4,"8,814"
2015.04,아제르바이잔,117,"7,923",0,1,"7,922"
2015.04,불가리아,297,"7,812",354,"5,673","2,139"
2015.04,키르기스스탄,473,"7,616",7,114,"7,502"
2015.04,괌,315,"7,572",14,36,"7,536"
2015.04,지부티,69,"6,888",0,0,"6,888"
2015.04,브루나이,112,"6,829",32,"118,381","-111,552"
2015.04,라트비아,203,"6,827",204,"5,764","1,063"
2015.04,코트디봐르,151,"6,327",15,"1,535","4,792"
2015.04,조지아,130,"5,912",17,936,"4,976"
2015.04,세르비아,99,"5,654",50,"12,695","-7,041"
2015.04,트리니다드 토바고,100,"5,581",15,750,"4,831"
2015.04,에스토니아,190,"5,466",196,"5,972",-505
2015.04,기니,75,"5,409",62,"3,371","2,039"
2015.04,카메룬,58,"5,031",16,419,"4,612"
2015.04,세네갈,94,"4,872",54,"2,874","1,998"
2015.04,모리셔스,161,"4,531",17,322,"4,210"
2015.04,크로아티아,132,"4,450",91,956,"3,494"
2015.04,불령 폴리네시아,34,"4,403",5,32,"4,372"
2015.04,아이티,115,"4,320",26,235,"4,085"
2015.04,쿠바,56,"4,275",4,11,"4,264"
2015.04,베네주엘라,130,"4,172",15,85,"4,087"
2015.04,사모아,25,"4,161",2,41,"4,120"
2015.04,아이슬란드,43,"4,032",107,"4,942",-911
2015.04,베라루스,79,"3,748",36,"4,158",-410
2015.04,팔라우,22,"3,695",1,2,"3,694"
2015.04,모잠비크,59,"3,589",5,10,"3,580"
2015.04,사이프러스,96,"3,552",22,"39,894","-36,342"
2015.04,마카오,125,"3,285",39,166,"3,119"
2015.04,예맨,349,"2,808",48,"60,840","-58,032"
2015.04,불령 리유니온 코모도 제도,31,"2,766",1,6,"2,761"
2015.04,베닝,45,"2,675",10,"2,212",464
2015.04,아메리칸 사모아,22,"2,488",1,274,"2,215"
2015.04,자마이카,52,"2,482",9,414,"2,068"
2015.04,네덜란드 열도,45,"2,369",1,4,"2,366"
2015.04,잠비아,61,"2,363",27,"39,102","-36,739"
2015.04,타지크,269,"2,353",1,1,"2,352"
2015.04,콩고민주공화국,42,"2,274",50,"37,260","-34,985"
2015.04,콩고,45,"2,267",11,677,"1,591"
2015.04,말리,25,"2,235",1,421,"1,814"
2015.04,부르키나 파소,17,"1,998",4,448,"1,549"
2015.04,가이아나,26,"1,975",4,135,"1,839"
2015.04,네팔,117,"1,779",33,59,"1,720"
2015.04,아프카니스탄,109,"1,702",3,7,"1,695"
2015.04,마세도니아,27,"1,685",10,106,"1,579"
2015.04,짐바브웨,35,"1,650",18,765,884
2015.04,마다카스카르,78,"1,645",41,"8,148","-6,504"
2015.04,알바니아,34,"1,446",43,169,"1,277"
2015.04,보스니아-헤르체고비나,25,"1,416",46,780,636
2015.04,세이쉘,36,"1,335",7,138,"1,196"
2015.04,키리바티,71,"1,325",5,12,"1,313"
2015.04,룩셈부르그,74,"1,298",152,"3,632","-2,334"
2015.04,티모르,15,"1,186",0,0,"1,186"
2015.04,보츠와나,17,"1,103",2,14,"1,089"
2015.04,수리남,25,"1,015",12,408,608
2015.04,바하마,32,995,4,10,985
2015.04,아루바,25,968,1,90,878
2015.04,기타국,16,930,409,"3,036","-2,107"
2015.04,큐라소,4,907,0,0,907
2015.04,나미비아,19,841,5,"1,347",-506
2015.04,말라위,22,818,4,66,752
2015.04,우간다,36,803,26,"1,921","-1,117"
2015.04,마티니크,19,769,0,0,769
2015.04,몰디브,50,683,7,"2,047","-1,364"
2015.04,버뮤다,7,647,0,0,647
2015.04,과델로프,12,634,0,0,634
2015.04,영령 캐이맨 군도,6,623,1,45,579
2015.04,북마리아나 군도,78,554,1,0,554
2015.04,리히텐슈타인,23,547,35,463,84
2015.04,스와질랜드,15,528,12,437,91
2015.04,마이크로네시아,34,515,0,0,515
2015.04,가봉,27,453,7,"42,651","-42,198"
2015.04,아르메니아,44,440,12,96,344
2015.04,몰도바,20,395,32,613,-218
2015.04,영령 버진군도,3,392,1,43,349
2015.04,바베이도스,8,360,1,22,338
2015.04,모리타니,21,333,9,"1,470","-1,137"
2015.04,시에라 리온,6,319,12,537,-218
2015.04,솔로몬 군도,14,306,4,914,-608
2015.04,루안다,15,295,2,22,273
2015.04,그레나다,6,294,0,0,294
2015.04,벨리제,7,290,3,24,267
2015.04,바누아투,29,285,8,516,-231
2015.04,안티가 바부다,6,274,0,0,274
2015.04,세인트 키츠 네비스,8,249,1,0,249
2015.04,소말리아,5,226,3,56,169
2015.04,부탄,19,225,0,0,225
2015.04,감비아,5,220,1,33,186
2015.04,챠드,20,219,0,0,219
2015.04,카보 베르데,6,192,1,0,192
2015.04,도미니카,15,173,0,0,173
2015.04,세인트 빈센트 그레나딘,5,168,0,0,168
2015.04,안도라,5,150,2,20,130
2015.04,세인트 루시아,9,149,2,0,149
2015.04,지브랄타,32,148,1,3,145
2015.04,불령 가이아나,9,144,2,0,144
2015.04,산마리노,3,77,2,6,71
2015.04,국제통화기금,2,75,0,0,75
2015.04,기네비소,1,63,0,0,63
2015.04,니제르,4,58,1,0,57
2015.04,메요트,2,46,0,1,44
2015.04,통가,4,44,2,29,15
2015.04,모나코,4,34,10,494,-459
2015.04,중앙아프리카공화국,1,18,0,0,18
2015.04,나우르,1,18,2,0,18
2015.04,몬테네그로,4,17,2,1,16
2015.04,적도 기니,2,10,1,"34,867","-34,858"
2015.04,부룬디,1,10,0,0,10
2015.04,앙귈라,2,9,0,0,9
2015.04,몬트세라트,1,7,0,0,7
2015.04,포클랜드 군도,2,6,2,180,-174
2015.04,미령 버진군도,2,5,1,8,-3
2015.04,상토메 프린스페,1,4,0,0,4
2015.04,쿡 아일랜드,1,3,0,0,3
2015.04,에리트리아,2,2,0,0,2
2015.04,토켈라우,0,0,0,3,-3
2015.04,남수단,2,0,0,0,0
2015.04,그린랜드,0,0,13,300,-300
2015.04,세인트 바르탤르미,0,0,0,12,-12
2015.04,파로에 군도,0,0,1,1,-1
2015.04,코모로스,0,0,2,15,-15
2015.04,크리스마스 아일랜드,0,0,0,1,-1
2015.04,코스 군도,0,0,1,1,-1
2015.04,안타티카,0,0,22,"3,403","-3,403"
2015.04,세인트 마틴,1,0,0,0,0
2015.04,니우에,0,0,1,1,-1
2015.05,중국,"113,975","11,610,738","244,025","6,993,229","4,617,509"
2015.05,미국,"70,816","5,944,392","464,243","3,529,283","2,415,109"
2015.05,홍콩,"30,498","2,531,327","16,834","119,097","2,412,231"
2015.05,일본,"53,247","2,453,689","80,872","3,503,700","-1,050,011"
2015.05,베트남,"39,285","2,418,285","16,151","616,333","1,801,952"
2015.05,멕시코,"11,242","1,818,688","5,777","399,953","1,418,735"
2015.05,싱가포르,"16,886","1,104,211","8,712","699,688","404,522"
2015.05,대만,"17,868","1,063,761","21,428","1,338,309","-274,548"
2015.05,인도,"15,819","1,048,074","6,780","398,097","649,977"
2015.05,사우디아라비아,"3,818","904,831",517,"2,486,128","-1,581,297"
2015.05,호주,"9,352","904,001","18,879","1,202,433","-298,433"
2015.05,인도네시아,"14,759","791,721","6,909","723,240","68,481"
2015.05,필리핀,"9,662","774,191","7,096","237,072","537,119"
2015.05,아랍에미리트 연합,"7,210","684,516",591,"653,202","31,314"
2015.05,말레이시아,"10,997","641,514","10,491","538,071","103,443"
2015.05,태국,"12,632","558,506","9,444","404,020","154,486"
2015.05,터키,"5,332","557,273","1,833","80,880","476,392"
2015.05,마샬군도,27,"525,548",6,5,"525,543"
2015.05,네덜란드,"6,784","520,708","3,915","267,576","253,132"
2015.05,독일,"12,744","502,457","105,294","1,654,668","-1,152,211"
2015.05,브라질,"7,261","463,994","1,619","341,736","122,258"
2015.05,이란,"1,833","441,731",114,"231,672","210,058"
2015.05,캐나다,"6,245","401,159","6,474","390,464","10,695"
2015.05,러시아 연방,"5,585","387,513","1,507","809,130","-421,618"
2015.05,영국,"6,985","365,621","19,643","620,219","-254,598"
2015.05,이탈리아,"5,380","342,341","22,841","424,919","-82,579"
2015.05,슬로바키아,"2,464","306,042",762,"23,178","282,865"
2015.05,이집트,"3,514","256,182",146,"30,790","225,392"
2015.05,덴마크,901,"236,470","2,502","100,020","136,450"
2015.05,체코공화국,"2,042","223,063","1,621","43,763","179,299"
2015.05,버뮤다,23,"204,195",1,0,"204,195"
2015.05,폴란드,"5,145","197,813","1,373","54,931","142,882"
2015.05,스페인,"3,772","194,325","5,499","187,378","6,947"
2015.05,프랑스,"4,612","172,531","12,102","700,624","-528,093"
2015.05,벨기에,"1,763","162,913","2,102","130,895","32,018"
